2025-05-09 15:53:00,010 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 15:54:00,007 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 15:55:00,002 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 15:56:00,007 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 15:57:00,007 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 15:57:59,938 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 15:58:32,257 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-15] 조회된 상품 리스트: 9
2025-05-09 15:58:32,259 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-15] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 15:58:32,275 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-15] 조회된 상품 리스트: 9
2025-05-09 15:58:32,277 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-15] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 15:58:49,539 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-15] 74번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 15:58:49,539 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-5] 74번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 15:58:49,559 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-5] 74번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 15:58:49,559 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-2] 74번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 15:58:49,573 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-7] 74번 상품의 정보를 가져옵니다.
2025-05-09 15:58:49,619 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-14] 74번 상품의 정보를 가져옵니다.
2025-05-09 15:58:50,537 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-5] 조회된 상품 리스트: 9
2025-05-09 15:58:50,538 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-5] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 15:58:50,571 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 조회된 상품 리스트: 9
2025-05-09 15:58:50,574 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 15:58:53,548 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-10] 74번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 15:58:53,546 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-9] 74번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 15:58:53,553 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-7] 74번 상품의 정보를 가져옵니다.
2025-05-09 15:58:53,598 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-9] 74번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 15:58:53,630 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-16] 74번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 15:58:53,632 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-7] 74번 상품의 정보를 가져옵니다.
2025-05-09 15:58:54,572 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-17] 조회된 상품 리스트: 9
2025-05-09 15:58:54,574 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-17] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 15:58:54,616 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-3] 조회된 상품 리스트: 9
2025-05-09 15:58:54,617 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-3] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 15:59:00,004 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 15:59:42,676 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-16] 조회된 상품 리스트: 9
2025-05-09 15:59:42,678 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-16] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 15:59:42,704 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 조회된 상품 리스트: 9
2025-05-09 15:59:42,704 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:00:00,004 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:00:39,740 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-12] 조회된 상품 리스트: 9
2025-05-09 16:00:39,748 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-12] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:00:39,828 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-9] 조회된 상품 리스트: 9
2025-05-09 16:00:39,828 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-9] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
